Time,C00008,C01251,C02612,C04272,C14463,C06006,C06010,C00671,C00149,C04002,C16254,C04691,C02226,C00322,C00109,C00026,C00631,C01179,C05381,C00944,C02637,C04181,C00141,C00197,C00236,C03232,C00334,C01061,C01036,C01269,C00033,C00164,C00024,C05535,C00984,C00446,C00267,C00668,C00014,C00020,C00002,C05378,C05345,C00169,C00251,C00417,C00158,C00011,C00010,C06032,C00279,C00124,C00103,C00118,C00013,C15973,C15972,C00122,C00035,C00111,C00044,C00080,C00001,C11482,C00544,C05662,C00027,C00530,C00104,C00311,C00081,C00956,C04076,C05560,C00041,C00062,C00049,C00327,C00025,C00407,C00047,C00077,C00065,C00082,C00183,C03406,C00449,C00003,C00004,C00006,C00005,C01005,C00009,C00036,C05379,C00139,C00007,C00074,C00404,C00022,C15602,C00138,C00493,C03175,C00042,C00232,C00091,C00068,C00052,C00029,C00086,C00075,C15603,C06007,C01352,C00016,APS,Cbl,GRF2,INS,CIP4_2,Exo70,TC10,
210.0,0.0045584399973346785,1.0E-7,1.0E-7,1.0E-7,0.0013395223502938782,1.0E-7,1.0E-7,1.1774542812335731E-4,7.861044775684619E-4,0.005309193445785227,1.8261555427108874E-5,1.0E-7,0.0011474017202604673,6.49656620581775E-5,0.0013397188544078968,5.910684018046542E-6,9.810689479625768E-5,1.0E-7,0.002,7.353849078416264E-7,0.0010652462647443416,1.0E-7,3.0267019354300406E-5,8.816893463178396E-4,1.0E-7,0.002005968570554751,4.0324041592905587E-4,1.0E-7,1.0E-7,1.0E-7,0.002,0.002308228732518195,6.101635806887424E-4,0.0021849254889595546,9.610004555939997E-5,9.99760406114165E-8,0.00368876832734809,9.455974754290096E-4,0.0020289072469221706,7.500804833432714E-4,3.2997750428904485E-5,8.630277651818026E-6,0.005432477510099805,2.533660270149049E-4,0.0025803661405299,2.9885796806332257E-4,1.0E-7,0.0063578846854325235,5.319422801260817E-4,7.432542806439402E-4,9.974894336812741E-4,0.0037441018223759986,0.005455423741152677,3.6931110847116525E-4,0.010389190720767813,1.3607278020877128E-4,0.0023211509200435597,0.0026573828015825623,6.8E-4,0.004013422187091263,0.0049,0.004589930003272972,0.008258006178815992,8.151408658685157E-4,8.557254986040379E-5,0.008292296351847087,0.0020086352970891327,0.001,2.4E-5,1.5064136890575086E-4,2.1E-4,0.0018656645501705662,0.0010004606126249795,9.495478778475243E-4,0.008408250514989758,6.618591901000787E-5,0.008396290660334538,0.0012960351981377606,6.968064373582826E-6,0.0019681003824325873,4.882299413982941E-4,6.350711291182718E-4,0.0019749506628756242,8.337240730138133E-5,0.003683627851884695,1.0E-7,9.998626930337719E-4,3.454515146721721E-7,7.024066163390765E-4,5.765533682150662E-7,2.4005034666039026E-4,1.3391333911966983E-5,0.006333887920560827,0.0010258653949794664,1.0E-7,0.0019994831699175733,1.0E-7,9.908612042185511E-4,0.001,0.0014493318608076477,0.0018172836551478945,0.0020005167579136025,3.208629774576033E-5,6.651441771365999E-4,4.004591022270061E-4,0.0011423140005672342,6.989455158530215E-4,3.8E-4,1.0E-7,2.4061332027892784E-4,0.0036221680067868123,0.004029701888621101,0.0021785938226624286,1.0E-7,9.881357971696242E-4,0.0020118572127345337,0.001,0.002,1.0E-7,1.0E-7,0.0013998034989224624,0.001410126883950264,0.001,
220.0,0.004386081592260209,8.317142469586818E-4,1.2054771634744532E-7,1.0E-7,0.0012065553562216036,1.3917244424549438E-4,1.7781717696300887E-4,1.1855940764010921E-4,7.958552677082076E-4,0.026282445801215363,2.5942174090777286E-5,1.0E-7,0.001127232595483836,6.499088367457176E-5,0.0013203929312779472,6.182721887426063E-6,0.012350009859044274,5.54063405262201E-6,0.002,1.0E-7,0.001065354848535114,0.017143751071973492,3.141704766165168E-5,1.0E-7,1.0E-7,0.0020055894423508394,5.61358762626002E-4,6.436267274124408E-5,5.7220613227761225E-5,7.324967257298729E-6,0.002,0.0027783976083413744,6.102154307573492E-4,0.0021924776809819843,0.017479177724903382,1.5413075829475374E-6,0.003938455128341724,0.008767063276322882,0.002028906395619586,7.576705438298243E-4,4.161594393188334E-4,1.0E-7,0.019823749967567625,2.324759541182569E-4,0.0026519814381100746,0.0014138065961554285,8.881392577493783E-5,0.006699279511036787,5.035720844302988E-4,7.620132252329041E-4,9.974080670853648E-4,1.0E-7,0.016467022179079662,0.007949890442518443,0.01257672238978234,1.5883092710137275E-4,0.0023208603636221117,0.0031836138650922926,6.8E-4,1.0E-7,0.0049,0.004589653956557189,0.015658668498167463,8.075909861833748E-4,0.0020189028080395046,0.017381250488796456,0.002008634486447294,0.001,2.4E-5,0.002186338577308092,2.1E-4,0.0018590980061626622,0.001000484768983784,9.485881241855052E-4,0.00854475691325893,1.0E-7,0.008396109518696616,0.0013082534542186042,1.0E-7,0.001971937492259041,4.917796604322146E-4,6.008337494067096E-4,0.001993424465696541,8.6237203366585E-5,0.003687830470739807,1.0E-7,9.998626380474853E-4,6.305458090141195E-7,7.021898547155056E-4,3.1054702406784574E-7,2.4017090914386688E-4,1.0E-7,0.006399051716205192,0.0010257905947703239,1.0E-7,0.001999358746438096,0.019838772120164893,0.002701670356785699,0.001,0.00159070090713066,0.0018106997574875944,0.002000641165908358,3.225624767670724E-5,6.470213611137669E-4,3.946861167632886E-4,0.0013268422590733094,7.047205936367445E-4,3.8E-4,0.002397309450550875,0.013783647599356253,0.003600796265654279,0.003383465295808642,0.0021850468230714755,1.0E-7,9.87376289382058E-4,0.002012616136074425,0.001,0.002,1.0E-7,1.0E-7,0.0013800644934616802,0.0013906662235121088,0.001,
230.0,0.004428405439397938,1.0E-7,8.321546707022E-7,1.0E-7,0.0024776109631813505,1.0E-7,0.002372097603905308,1.1949271481970091E-4,0.0032928022204486655,0.008022238245580895,2.0299807191613514E-5,1.0E-7,0.0010334807532307445,6.510156471847427E-5,0.0012993942979268771,4.516572369847522E-6,1.0E-7,1.323046057932066E-4,0.002,1.768139850095514E-6,0.0010813563007761441,0.0012596547074347764,3.25336308540959E-5,1.0E-7,1.0E-7,0.0020055203565684217,4.336842150118869E-4,0.0012729002153739515,0.03716704801936903,1.0E-7,0.002,0.03186182210064727,6.099694373908983E-4,0.0021999481079069457,1.0E-7,3.909949978513133E-4,0.004030746389327442,1.0E-7,0.0020478776068017387,7.653474178409694E-4,1.6075289185132202E-4,1.2356797778250646E-4,0.016700978018993694,2.2679695103300756E-4,0.002651284421472786,2.3695607306001347E-4,1.0E-7,0.007306978648482537,5.245508854536589E-4,8.476364260678669E-4,9.969863739481793E-4,1.0E-7,1.0E-7,1.0E-7,0.02111755423658102,1.430172019058227E-4,0.002320575604710499,4.0767198886249934E-4,6.8E-4,0.0049188191112992585,0.0049,0.004589607620693792,0.008210117987256647,8.00122896244898E-4,0.03268618858177041,0.001118459559003122,0.002018570967593786,0.001,2.4E-5,1.0E-7,2.1E-4,0.0018581118638979679,0.001000509019025915,9.421504083121961E-4,0.0085327667301238,7.05291385897571E-5,0.008396038892808022,0.0013116780617732711,7.97783141235857E-6,0.0019760425794729474,4.95329377142156E-4,7.206859970950122E-4,0.0019780841008874535,7.916481533287689E-5,0.0036921583760576356,1.0E-7,9.99862586119813E-4,8.882556106974223E-7,7.019771466964932E-4,3.740290425109519E-7,2.4010743589114098E-4,2.053065456758685E-5,0.006443696549699443,0.001025854901277885,1.0E-7,0.001999358743252422,0.0030987870546845334,0.002206744479116427,0.001,0.0019152420767629538,0.0018036422551669362,0.002000641169094032,3.2502837445512575E-5,6.325090393452815E-4,3.8846075959389557E-4,0.0014074203472949983,6.989636409507554E-4,3.8E-4,1.0E-7,1.0E-7,0.0037196089685241586,0.0033834621235188885,0.0021919641872378414,1.0E-7,9.866018908449513E-4,0.002013389927149321,0.001,0.002,1.0E-7,1.0E-7,0.001360872402688425,0.0013717410306628233,0.001,
240.0,0.004306179149587557,1.1653251335646541E-4,1.0E-7,1.0E-7,0.0022308225636209606,2.470687296292637E-4,1.0E-7,1.2024553610067392E-4,1.0E-7,0.008634187757613033,2.4429094822201875E-5,1.0E-7,0.00103354590672954,6.510714488159126E-5,0.0012746958103022619,5.274919033460999E-6,9.991176325412731E-5,0.002419587498872565,0.002,1.0E-7,0.0010814565791755517,1.0E-7,3.363679176868702E-5,8.99712615545997E-4,1.1156961063882547E-6,0.0020058949350046577,5.518647673960261E-4,0.019777851096015597,1.0E-7,1.4766201096590462E-5,0.002,0.0148589755910149,6.098462835141084E-4,0.002207293853206146,9.626832926251106E-5,3.9085554215643955E-4,0.004122333882682518,0.0018216736599565853,0.002048905426196353,7.727876544903219E-4,3.305957619945355E-4,1.0E-7,0.009388162709156536,2.0670989522026398E-4,0.0027972380252107992,1.0E-7,1.0E-7,0.007319002892321187,5.100847791492355E-4,8.477205956837028E-4,9.968060013683228E-4,0.0037508331705004426,0.015340014588802013,0.005770861044105786,0.023017405378084454,1.5548029413276266E-4,0.0023202986445215188,0.0014881475424943437,6.8E-4,1.0E-7,0.0049,0.004590068235981857,1.0E-7,7.927794388205179E-4,1.0E-7,0.0020600914803286636,0.0020181707018819836,0.001,2.4E-5,1.0E-7,2.1E-4,0.0018541418246096207,0.001000533345703856,9.388129390422951E-4,0.008728850108383795,1.4528449870147028E-4,0.008395893264531938,0.0013223545552591026,1.0E-7,0.0019798971789795894,4.988790420914158E-4,6.837487698310784E-4,0.0019626284667649424,8.242898709562224E-5,0.003696394040506876,1.0E-7,9.998625861208658E-4,4.0826377783683305E-7,7.01999163265783E-4,4.348940934270098E-7,2.4004657256581128E-4,4.0718450673924874E-5,0.006588792895897252,0.0010258535851724359,1.0E-7,0.0019993587430237616,0.0013170009875061043,0.002818140448340869,0.001,0.001854923615281711,0.0017969620093740057,0.002000641169322692,3.267966856720167E-5,6.145294432877699E-4,3.8259944561986074E-4,0.0015740705705061682,7.016436048510851E-4,3.8E-4,1.0E-7,5.27128921806369E-4,0.0036941798200718157,0.0028656518541724735,0.0021985131573118584,1.0E-7,9.858706515579712E-4,0.0020141206240562653,0.001,0.002,1.0E-7,1.0E-7,0.001342204757565781,0.001353329457287785,0.001,
250.0,0.004237938722133988,1.0E-7,1.0E-7,1.0E-7,0.004478403023680299,1.0E-7,2.984323056647873E-4,1.21346966732953E-4,1.0E-7,0.008841188185116264,2.1372663946033303E-5,1.0E-7,0.0011193169224165446,6.511646827300578E-5,0.0012510547078139424,4.2269846670167856E-6,0.014654341616726772,0.001622544840497796,0.002,9.994492663683268E-8,0.001082444103233948,0.01108935729288008,3.479219652184963E-5,1.0E-7,1.0E-7,0.0020058258453498246,4.361320375130571E-4,1.0E-7,1.0E-7,1.0E-7,0.002,0.03209214241005515,6.098462033026498E-4,0.0022145416716172696,0.01819163741102258,3.5423262043716313E-4,0.004084609531491302,0.014323497500938814,0.0020486370647676702,7.802060445106891E-4,7.329722753426873E-4,2.7134951751264325E-4,0.012495022431328079,2.0338100836565218E-4,0.002796394983007935,2.9189998299999996E-5,1.0E-7,0.008160703666779337,5.218432407992112E-4,7.629461977858509E-4,9.968062621108994E-4,1.0E-7,0.017748596587956963,1.0E-7,0.03136450070615289,1.47056066606419E-4,0.002320009189663125,0.0010641916783510343,6.8E-4,0.007132168997817895,0.0049,0.004589638477925496,0.011502877390505133,7.855339009193209E-4,6.310226261297009E-4,0.002666055810624588,0.002018787678249416,0.001,2.4E-5,5.2823025665207175E-5,2.1E-4,0.0018434953003722148,0.0010005577443719688,9.421787945597225E-4,0.00869701169967403,1.0E-7,0.008395567762127307,0.001323901231615996,8.822061368270845E-6,0.0019840369496406276,5.024287539955784E-4,6.570071738508709E-4,0.002021816913368192,8.467607818523287E-5,0.003700744111115135,1.0E-7,9.998625387629813E-4,7.518276794248145E-7,7.016756312672889E-4,5.147793123964796E-7,2.3996775711669182E-4,1.0E-7,0.006583019445834095,0.001025780308432803,1.0E-7,0.0019993587396725052,1.0E-7,9.07615453315739E-4,0.001,0.0017163694392486836,0.0017903208066288169,0.0020006411726739485,3.2712489450228734E-5,6.089312845913939E-4,3.767664721995063E-4,0.0015072675236778804,6.980585206217223E-4,3.8E-4,0.005309053034287024,0.02378785881764093,0.0036701963655737554,0.002431648298428469,0.002205024521915372,1.0E-7,9.851651023753045E-4,0.0020148256663688824,0.001,0.002,1.0E-7,1.0E-7,0.0013240403052045251,0.0013354108298110892,0.001,
260.0,0.004851368205684379,2.7487576707909366E-4,5.079343911857821E-7,1.0E-7,0.004031513397742691,4.2372397884043284E-4,9.93926557869549E-4,1.2202361514575545E-4,0.0011015652940233325,0.004963469458055761,2.364778228676532E-5,1.0E-7,0.0010706496963782694,6.51315468752511E-5,0.0012299335084763172,5.246040629281898E-6,1.0E-7,0.0016737318140661735,0.002,1.3455520464864883E-6,0.0010946425815394063,0.003130622697662351,3.5869583301217594E-5,1.0E-7,1.0E-7,0.002005363175047031,6.688437262754364E-4,3.442216211933194E-4,7.582316095486228E-4,6.467560863968488E-6,0.002,0.02876104740692829,6.097107827505234E-4,0.002221745635424016,1.0E-7,1.0E-7,0.004034433204316363,1.0E-7,0.0020483602472837156,7.877597069091602E-4,1.0E-7,1.0E-7,0.01063037851609697,2.0501510056185232E-4,0.0028592297193924822,5.284295298014996E-4,3.2866538057100834E-5,0.008501055248155892,5.144584807854804E-4,8.098013671899828E-4,9.967024569711856E-4,1.0E-7,1.0E-7,0.019907674587457624,0.01593417585890352,1.5417571369562896E-4,0.0023197288780525843,0.006425366975877623,6.8E-4,1.0E-7,0.0049,0.004589507375238213,0.015046926590210634,7.783322560448152E-4,0.02129371530661155,0.005628431881004556,0.0020185109196512226,0.001,2.4E-5,7.967844269478915E-4,2.1E-4,0.0018449995199771299,0.0010005822138445786,9.335210940003243E-4,0.008907371844259339,7.283085488450237E-5,0.008395567720805772,0.0013229542055363563,1.0E-7,0.0019878917448609016,5.059785320553515E-4,9.077484940191109E-4,0.0020057001234035066,8.781678425352534E-5,0.003704980447209433,1.0E-7,9.998624248790454E-4,1.0185563986688501E-6,7.01444905670747E-4,4.930861380395825E-7,2.3998512406949357E-4,2.093745162513177E-5,0.006712925639384729,0.0010257314507327012,1.0E-7,0.001999059379718354,0.01323335218595367,7.254661550593594E-4,0.001,0.001457924212408352,0.0017849922872590393,0.002000940442989685,3.30199266532186E-5,6.042226538722053E-4,3.723675522761483E-4,0.0015978219399650456,6.990177287150192E-4,3.8E-4,1.0E-7,1.0E-7,0.003910850345075064,0.002431646026121929,0.002210254444829345,1.0E-7,9.84237637468266E-4,0.002015752258131763,0.001,0.002,1.0E-7,1.0E-7,0.0013063589275777601,0.0013179655712160117,0.001,
270.0,0.00470810991630789,1.0E-7,1.0E-7,1.0E-7,0.00786555744274499,1.0E-7,1.0E-7,1.2294124212604133E-4,0.007048990767666729,0.004772994544418228,2.1927120154545237E-5,1.0E-7,9.89918960506393E-4,6.518977821276952E-5,0.0012120103399879119,3.585972984601227E-6,9.919160359788605E-5,1.0E-7,0.002,1.0E-7,0.0010939834259697434,1.0E-7,3.694757346088126E-5,8.92850571024039E-4,1.0E-7,0.0020062035307628406,5.99698925070982E-4,0.024396509066233436,7.676515257576177E-5,1.0E-7,0.002,0.007923391918338027,6.094842148675993E-4,0.0022288120404786505,9.610004705609916E-5,9.997454391260094E-8,0.004287908628677938,0.0010592356968032674,0.002060757313278101,7.948500671585019E-4,1.7249539938411068E-4,6.944667755880347E-5,0.005531022822169294,1.747186546029399E-4,0.0028583103397432624,2.0174736229483322E-4,1.0E-7,0.00689190014038224,5.218164877100977E-4,8.777653641664032E-4,9.96593925089406E-4,0.0037441018822439664,0.009790115457756463,1.0E-7,0.0028471147381523834,1.4965514092205078E-4,0.002319454552324074,0.001936180468710571,6.8E-4,0.002753967102351139,0.0049,0.004590405338205027,1.0E-7,7.712680705945067E-4,1.0E-7,0.004503692949189786,0.002018510985402024,0.001,2.4E-5,1.0E-7,2.1E-4,0.0018420821684309555,0.0010006067670451024,9.294100238369491E-4,0.008897638050982357,1.5591958243642168E-4,0.008395491085449276,0.0013355730199980625,1.05278056504172E-5,0.0019920998629902225,5.095281970049992E-4,8.604033494106337E-4,0.001989095788449894,9.068070392645362E-5,0.0037093744137240447,1.0E-7,9.99862424994654E-4,1.1051720902950004E-7,7.012155003879221E-4,6.163685124645798E-7,2.3986184519638343E-4,4.272353665210388E-5,0.006701749956264686,0.0010257612960413833,1.0E-7,0.001999059380863945,0.01759445120718543,0.001578890963542699,0.001,0.001552902756608345,0.0017787735003193506,0.002000940441844094,3.3259486878217465E-5,5.94455600425927E-4,3.6705393997920504E-4,0.0016271461682968948,6.965013497842354E-4,3.8E-4,1.0E-7,2.461707126262305E-4,0.0038772051557051613,0.002193655160267047,0.0022163555578968773,1.0E-7,9.833651111835992E-4,0.00201662401078929,0.001,0.002,1.0E-7,1.0E-7,0.0012891415666757785,0.0013009751292029903,0.001,
280.0,0.004602919406294086,4.4846932177845014E-4,1.0E-7,1.0E-7,0.007079915093726467,7.259127824336957E-4,2.0580161453322138E-4,1.2368910168366104E-4,1.0E-7,0.009708052236397218,2.3184732387124763E-5,1.0E-7,0.0010786944971048831,6.518855293643763E-5,0.0011936902572416256,4.588334165964285E-6,0.011440020126500236,1.0E-7,0.002,9.994392233469712E-8,0.0010949708108555015,0.0069606974979056595,3.80205273668113E-5,1.0E-7,1.0E-7,0.0020056637637473353,8.067564467398693E-4,1.0E-7,1.0E-7,1.0401306859335424E-5,0.002,0.007769980761555774,6.095777040555054E-4,0.002235778585518145,0.006863202133676725,3.0632429234697824E-6,0.004387774462708473,0.011093509063255236,0.0020607574122338598,8.01917964672734E-4,5.680938144067012E-4,1.0E-7,0.018696882834598704,1.6801516640581462E-4,0.00296040784021718,2.3083393258967422E-4,1.0E-7,0.007338373833866129,5.179336740852426E-4,7.8998893918212E-4,9.96594191585891E-4,1.0E-7,0.019657971060327243,0.005204771150824572,0.0032887276843784293,1.5378950989670425E-4,0.002319158631453609,0.0018380532504384483,6.8E-4,1.0E-7,0.0049,0.004589934567934985,0.01787050496090273,7.643037336977011E-4,5.654639488838219E-5,0.00982252055644694,0.00203872493869511,0.001,2.4E-5,6.591190156898908E-4,2.1E-4,0.001831929088938668,0.0010006313827915637,9.325872176157028E-4,0.009120328902954907,1.0E-7,0.008395236289411514,0.0013383303870430634,1.0E-7,0.0019959673790335046,5.130778817007264E-4,8.246631455062802E-4,0.002094863615359352,7.333073622372118E-5,0.003713634747638031,1.0E-7,9.998624041479118E-4,4.6340477373242593E-7,7.009090973168575E-4,6.292800970235517E-7,2.3985106500123098E-4,1.0E-7,0.006790439626590412,0.0010256482421619577,1.0E-7,0.0019989664540716948,1.0E-7,9.196729245438398E-4,0.001,0.0012851048649735772,0.0017726518200568543,0.002001033359997093,3.33562173608039E-5,5.889114876506106E-4,3.6182550558676253E-4,0.0017007723648187637,6.9658951435422E-4,3.8E-4,0.0024529759884645993,0.031166975849836572,0.003845678036334414,0.001772677033329947,0.002222362086353359,1.0E-7,9.825333612138842E-4,0.0020174550558719633,0.001,0.002,1.0E-7,1.0E-7,0.0012723701555131088,0.0012844219099283633,0.001,
290.0,0.0051696218235274625,1.0E-7,1.1676687590590688E-6,1.0E-7,0.017458772580702497,1.0E-7,0.016231860302013273,1.245565524387879E-4,0.00295607589373533,0.008939077555964394,2.2239509747323665E-5,1.0E-7,9.746742434593918E-4,6.523484617342669E-5,0.001178353817085171,2.7996169933772867E-6,1.0E-7,4.249659447917431E-6,0.002,2.0572049634143523E-6,0.0011135740399166815,0.01674106349822571,3.905559980080149E-5,1.0E-7,1.0E-7,0.0020055947726239786,7.488823255902298E-4,1.4487933345012775E-4,2.5843969961254033E-4,1.0E-7,0.002,0.014340945864680288,6.09325648304808E-4,0.002242702479687247,1.0E-7,4.613991067408323E-4,0.004385216029829301,1.0E-7,0.002060756791197013,8.091212315874884E-4,1.0E-7,1.0E-7,0.005789029331761897,1.7021789429581477E-4,0.002959397593146272,0.006148843870115544,0.0010709511260640992,0.006297606036848041,5.225691050418997E-4,8.851655958348718E-4,9.964306727531505E-4,1.0E-7,1.0E-7,1.0E-7,0.003278174661090068,1.5154351464942363E-4,0.0023188714265074497,0.008652494620958774,6.8E-4,1.0E-7,0.0049,0.0045895607207202425,0.007789018688711904,7.573820844607889E-4,0.018468939848551233,0.008555237348693068,0.00203872426502279,0.001,2.4E-5,0.0017307787382005147,2.1E-4,0.0018322325277530488,0.0010006560711490451,9.254015447806783E-4,0.009115795853448353,8.061051149864078E-5,0.008395236245132226,0.0013372901772714244,1.188698988512072E-5,0.002000237478225694,5.166275827391957E-4,9.508879818640024E-4,0.0020771660831091715,7.619539531953448E-5,0.003718076425362882,1.0E-7,9.99862367699515E-4,7.217878201451606E-7,7.007120194793347E-4,5.860865538051973E-7,2.3987556302403935E-4,2.3025931006080837E-5,0.006813900734634272,0.0010257395559977642,1.0E-7,0.0019989664518342666,0.015776332699155567,7.242963292208679E-4,0.001,0.0022974820042269478,0.0017681608112464402,0.002001033362234521,3.36728866153632E-5,5.843416802072226E-4,3.583322661287518E-4,0.002183658958908178,6.946395162132186E-4,3.8E-4,0.00746800138028461,0.04586726708088051,0.003966079141208111,0.0017877113519247129,0.002226775079457299,1.0E-7,9.814830334517377E-4,0.0020185042608341607,0.001,0.002,1.0E-7,1.0E-7,0.0012560275544603089,0.0012682892168241378,0.001,
300.0,0.005016889409802773,8.605865110520582E-4,1.0E-7,1.0E-7,9.286734752087079E-4,1.1903975143846356E-4,1.0E-7,1.2514538347592014E-4,0.001631301940105526,0.01542531892637009,2.2912497101584295E-5,1.0E-7,9.875140684759945E-4,6.528935519784075E-5,0.0011513627033682026,4.219861080516458E-6,9.866415576444667E-5,0.0011572270740251953,0.002,1.0E-7,0.0011136944173915154,1.0E-7,4.0066013601197146E-5,8.873076742173173E-4,1.0E-7,0.002005634320172224,6.967322001780838E-4,0.011619571767538651,0.009269639036611217,5.348801344242539E-6,0.002,0.012895395623235868,6.094035370868858E-4,0.002249505152984133,9.633147880423005E-5,1.0E-7,0.004638682882239113,5.751093501072233E-4,0.002067200387329976,8.159480891033539E-4,1.6681736395914522E-4,3.4727170298915216E-5,0.016608414174900485,1.5775030069147228E-4,0.003010869102445296,4.352459994121012E-4,1.0E-7,0.005203665901617516,5.210048065566755E-4,8.735603045079607E-4,9.963747310983893E-4,0.003753359152169202,0.019354781097947252,0.0014131868141982937,0.003611974220646716,1.539938858108827E-4,0.0023185909147096255,8.879678436223669E-4,6.8E-4,0.0015556616011916866,0.0049,0.004590187536951844,1.0E-7,7.505815755622937E-4,0.03489306096846011,0.0016379327158059986,0.0020385292671469125,0.001,2.4E-5,1.0E-7,2.1E-4,0.0018295172861633735,0.001000680839686376,9.213568990862914E-4,0.009344031284801673,1.6660567072012883E-4,0.008395161332414906,0.001342095473649577,1.0E-7,0.002004112027631793,5.201772476884297E-4,9.086263967990189E-4,0.0020594586012250816,7.92543599600268E-5,0.0037223501112475747,1.0E-7,9.998623677005905E-4,3.6607071937885154E-7,7.007111238797111E-4,6.333671187978139E-7,2.3982828380486872E-4,4.542894556961104E-5,0.00684750361521322,0.0010257621277840888,1.0E-7,0.00199896645249265,1.0E-7,0.0015651934656264505,0.001,0.0018980023516674198,0.0017620226510092541,0.0020010333615761377,3.392213020024398E-5,5.749626952500265E-4,3.531704191018737E-4,0.002216765522548739,6.941524965314916E-4,3.8E-4,1.0E-7,1.0E-7,0.003930046464354922,0.0014417037692162735,0.0022328002917719847,1.0E-7,9.804950489793207E-4,0.0020194912506362427,0.001,0.002,1.0E-7,1.0E-7,0.0012400974924267488,0.0012525611940495827,0.001,
310.0,0.004990176792107977,1.0E-7,1.0E-7,1.0E-7,0.0020261934187137108,1.0E-7,3.1298483875825343E-4,1.2622682433334337E-4,1.0E-7,0.02528694777931081,2.2370047306522128E-5,1.0E-7,0.0010758691015375814,6.529605782216534E-5,0.0011295130601401613,3.2433818712813836E-6,0.0017700954589717566,0.002972721394555091,0.002,9.99426619080218E-8,0.00111468157484145,2.50012954960408E-4,4.1185741578890803E-5,1.0E-7,1.0E-7,0.002005565349705042,6.698662132963848E-4,0.02266005322818951,1.0E-7,1.0E-7,0.002,0.02387840126898242,6.094034971469035E-4,0.00225621237638789,0.009498954163709748,4.080778614227043E-6,0.004717170284499772,0.016973252570175904,0.0020666993023361942,8.227547102489649E-4,7.175149540667993E-4,1.0E-7,0.0010899413096642507,1.5791523820016644E-4,0.003009807408738903,4.643286002301112E-4,1.0E-7,0.003713143047688133,5.239544997880091E-4,7.862021534267455E-4,9.963750034390146E-4,1.0E-7,0.005398917178834879,0.005929084017401454,0.003702928217366742,1.5287590863316327E-4,0.0023183015686402478,7.319886049084749E-4,6.8E-4,1.0E-7,0.0049,0.004589781873266864,0.01403313043395249,7.438765067932999E-4,0.02497676312772805,0.004859890541366837,0.002038028379775312,0.001,2.4E-5,0.0010416573950655789,2.1E-4,0.0018167308698076414,0.00100070567599911,9.273829163262972E-4,0.009329191123860082,1.0E-7,0.008394837960436682,0.0013417030885362361,6.4162606085863485E-6,0.0020082053306901613,5.237269640012117E-4,8.733099424845139E-4,0.0021438347271627548,8.261910966286134E-5,0.0037267250277260833,1.0E-7,9.998623155190094E-4,7.037913727852196E-7,7.004010868512417E-4,5.276781544830307E-7,2.399064164516828E-4,1.0E-7,0.006828890840023919,0.0010256730953133774,1.0E-7,0.001998883333159717,9.655074815414787E-4,0.0018671275950494527,0.001,0.001936404012265198,0.001755963146665076,0.002001116473996818,3.397792256395668E-5,5.641843565203428E-4,3.480785290944506E-4,0.002221734757488064,6.925753007544819E-4,3.8E-4,1.0E-7,8.594165233255864E-5,0.003896075806098298,0.0013638992003290932,0.002238748984027276,1.0E-7,9.795210020136279E-4,0.0020204643273785163,0.001,0.002,1.0E-7,1.0E-7,0.0012245645124682293,0.0012372227741703032,0.001,
